BillNo,Month,Year,Customer,Discount 5%,Discount 12%,Discount 18%,Discount 28%
A4910,2,2018,"C.M HOSPITAL, PANDALAM",0,1,0,0
A4926,2,2018,"HEALTH CARE MEDICALS, CHENGANNUR",0,1,0,0
A4943,2,2018,"MARIA HOSPITAL, ADOOR",0,1,0,0
A4916,2,2018,"MANGALASSERIL DRUG HOUSE, KULANADA",0,1,0,0
A4957,2,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A4911,2,2018,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A4945,2,2018,"VAZHAPLAVIL MEDICALS, PANDALAM",0,1,0,0
A4929,2,2018,"PUTHENPEEDIKAYIL MEDICALS, VENNIKULAM",0,1,0,0
A4915,2,2018,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,1,0,0
A4917,2,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A4925,2,2018,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A4924,2,2018,"APPOLO MEDICALS, ADOOR",0,1,0,0
A4951,2,2018,"MANNAR MEDICALS, MANNAR",0,1,0,0
A4937,2,2018,"ATTILETHU  MEDICALS, KULANADA",0,1,0,0
A4923,2,2018,"PALLIPARAMPIL MEDICALS, VENNIKULAM",0,1,0,0
A4953,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A4947,2,2018,"SUPPLYCO-MAVELI MEDICALS, ADOOR",0,1,0,0
A4934,2,2018,"PULIMOOTTIL MEDICALS, CHENGANOOR",0,1,0,0
A4933,2,2018,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,1,0,0
A4913,2,2018,"KARUNYA MEDICALS, ADOOR",0,1,0,0
A4932,2,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A4940,2,2018,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,1,0,0
A4941,2,2018,"PUTHENVILAYIL MEDICALS, PANDALAM",0,1,0,0
A4938,2,2018,"BHARATH MEDICALS, CHENGANNUR",0,1,0,0
A4950,2,2018,"TRINITY MEDICALS, KUTOOR",0,1,0,0
A4912,2,2018,"PATTOOR MEDICALS, PANDALAM",0,1,0,0
A4921,2,2018,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A4954,2,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A4919,2,2018,"KARUNYAM MEDICALS, CHENGANNUR",0,1,0,0
A4930,2,2018,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A4935,2,2018,"WELL CURE MEDICALS, MULAKKUZHA.CGNR",0,1,0,0
A4928,2,2018,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A4949,2,2018,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A4952,2,2018,"ORANGE MEDICALS, KADAPRA",0,1,0,0
A4931,2,2018,"K.R.MEDICALS, KALLISSERY",0,1,0,0
A4920,2,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,0,1,0
A4914,2,2018,"BENNY & COM, TIRUVALLA",0,1,0,0
A4922,2,2018,"GIRI MEDICALS, THIRUVALLA",0,1,0,0
A4956,2,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,0,1,0
A4946,2,2018,"BHADRA MEDICALS, NEERATTUPURAM",0,0,1,0
A4962,2,2018,"MANAK HOSPITAL, NEDUMPURAM",0,1,0,0
A4963,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A4961,2,2018,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A4969,2,2018,"NEETHI MEDICALS, NEDUMKUNNAM",0,1,0,0
A4958,2,2018,"NEETHI MEDICAL STORES, MANNAR",0,1,0,0
A4960,2,2018,"PALATHINKAL MEDICALS, NEERATTUPURAM",0,1,0,0
A4965,2,2018,"KIZHAKINATH MEDICALS, PAIPPAD",0,1,0,0
A4971,2,2018,"DR.ROY ALEXANDER, CHILDRENS CLINIC",0,1,0,0
A4964,2,2018,"MARANGAT MEDICALS, KAVUMBHAGOM",0,1,0,0
A4966,2,2018,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,1,0,0
A4967,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A4968,2,2018,"JAI MEDICALS, THIRUVALLA",0,1,0,0
A4970,2,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A4959,2,2018,"JAYA MEDICALS, KAVUMBHAGAM",0,0,1,0
A4982,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A4973,2,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A4981,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A4983,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A4984,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A4980,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A4979,2,2018,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,1,0,0
A4989,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A4985,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A4996,2,2018,"NEETHI MEDICALS, KANGAZHA",0,1,0,0
A4986,2,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A4995,2,2018,"MAMMEN MEMORIAL HOSPITAL, CHENGANUR",0,1,0,0
A4994,2,2018,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A4993,2,2018,"KANNAMPALLIL MEDICALS, THENGANA",0,1,0,0
A4990,2,2018,"THOMSON MEDICALS, THENGANA",0,1,0,0
A4975,2,2018,"JESWIN MEDICALS, THENGANA",0,1,0,0
A4976,2,2018,"SREE    MEDICALS, N S S  BUILDING",0,1,0,0
A4988,2,2018,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",0,1,0,0
A4972,2,2018,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A4997,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A4974,2,2018,"J M J MEDICALS, LAIKADU",0,1,0,0
A4991,2,2018,"ASWAS MEDICALS, KURISHUMMOODU",0,1,0,0
A4992,2,2018,"REMEDY MEDICALS, CHANGANACHERRY",0,1,0,0
A4987,2,2018,"JANASHRAYA MEDICALS, NEERATTUPURAM",0,0,1,0
A4978,2,2018,"PUTHENVILAYIL MEDICALS, PANDALAM",0,1,0,0
A4977,2,2018,"VAZHAPLAVIL MEDICALS, PANDALAM",0,0,1,0
A5009,2,2018,"ABIN MEDICALS, ST.MARY'S ROAD",0,1,0,0
A5024,2,2018,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,1,0,0
A5021,2,2018,"FRIENDS MEDICALS, PATHANAMTHITTA",0,1,0,0
A5018,2,2018,"SOUTHERN MEDICALS, KOZHENCHERY",0,1,0,0
A5016,2,2018,"DEEPTHI MEDICALS, KAYAMKULAM",0,1,0,0
A5037,2,2018,"PHILIPS MEDICALS, NELLAD",0,1,0,0
A5030,2,2018,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,1,0,0
A5014,2,2018,"NEETHI MEDICAL STORE, KUMBANADU",0,1,0,0
A5034,2,2018,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,1,0,0
A5003,2,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A5022,2,2018,"NEETHI MEDICALS, PATHANAMTHITTA",0,1,0,0
A5039,2,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A5005,2,2018,"THACHILEATHU MEDICALS, NEAR GOVT HOSPITAL",0,1,0,0
A4999,2,2018,"NEETHY MEDICAL STORE, PULLAD",0,1,0,0
A5035,2,2018,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A5032,2,2018,"PEOPLES HOSPITAL, PATHANAMTHITTA",0,1,0,0
A5008,2,2018,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,1,0,0
A5042,2,2018,"DR.V.K.SANJEEV.MD.DM, NEURO CLINIC ,CHRY",0,1,0,0
A5006,2,2018,"PAZHANJIYIL MEDICALS, KOZHENCHERY",0,1,0,0
A5012,2,2018,"KUMBANAD MEDICALS, KUMBANAD",0,1,0,0
A5007,2,2018,"MADATHIL MEDICALS, KOZHANCHERY",0,1,0,0
A5020,2,2018,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A5041,2,2018,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A5000,2,2018,"NEETHI MEDICALS, THEKKEMALA",0,1,0,0
A5040,2,2018,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,1,0,0
A5017,2,2018,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A5038,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A5033,2,2018,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A5013,2,2018,"JAYA MEDICALS, POOVATHOOR",0,1,0,0
A5043,2,2018,"DR.V.K.SANJEEV.MD.DM, NEURO CLINIC ,CHRY",0,1,0,0
A5010,2,2018,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,1,0,0
A5001,2,2018,"MUTTUMON MEDICALS, KUMBANAD",0,1,0,0
A5002,2,2018,"PREETHI MEDICALS, ELENTHOOR",0,1,0,0
A4998,2,2018,"T & T MEDICALS, KOZHENCHERRY",0,1,0,0
A5023,2,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A5026,2,2018,"TRAVANCORE MEDICALS, PATHANAMTHITTA",0,1,0,0
A5015,2,2018,"SAM MEDICALS, PATHANAMTHITTA",0,1,0,0
A5011,2,2018,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A5036,2,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A5025,2,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A5028,2,2018,"SIMON GEORGE & SONS, PATHANAMTHITTA",0,1,0,0
A5031,2,2018,"SONIA MEDICALS, PATHANAMTHITTA",0,1,0,0
A5029,2,2018,"JINI MEDICALS, MARAMON",0,1,0,0
A5019,2,2018,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A5027,2,2018,"MANNAR MEDICALS, PATHANAMTHITTA",0,1,0,0
A5004,2,2018,"DR.ROY ALEXANDER, CHILDRENS CLINIC",0,0,1,0
A5051,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",1,0,0,0
A5055,2,2018,"NEETHI, KUNNAMTHANAM",0,1,0,0
A5047,2,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A5049,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A5045,2,2018,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A5054,2,2018,"NEETHI MEDICALS, THENGANA",0,1,0,0
A5046,2,2018,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A5052,2,2018,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A5053,2,2018,"BELIEVERS CHURCH CITY CLINIC, THIRUVALLA",0,1,0,0
A5044,2,2018,"CHITRA HOSPITAL, PANDALAM",0,1,0,0
A5050,2,2018,"ORANGE MEDICALS, KADAPRA",0,1,0,0
A5048,2,2018,"SREE    MEDICALS, N S S  BUILDING",0,1,0,0
A5087,2,2018,"ASWAS COMMUNITY PHARMACY, ADOOR",0,1,0,0
A5060,2,2018,"PADAPARAMBIL MEDICALS, PURAMATTOM",1,0,0,0
A5064,2,2018,"MARIA HOSPITAL, ADOOR",0,1,0,0
A5067,2,2018,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A5068,2,2018,"CENTURY HOSPITAL, CENTRAL TRAVANCORE SPECIALISTS ",0,1,0,0
A5057,2,2018,"C.M HOSPITAL, PANDALAM",0,1,0,0
A5078,2,2018,"MARTHOMA MEDICAL MISSION, RANNY",0,1,0,0
A5091,2,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A5065,2,2018,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A5080,2,2018,"SUPPLYCO-MAVELI MEDICALS, ADOOR",0,1,0,0
A5081,2,2018,"DR.HELEENA PETER, RIHAS SKINCARE CLINIC,ADOOR",0,1,0,0
A5082,2,2018,"NEETHI MEDICAL STORE, CENTRAL ADOOR",0,1,0,0
A5070,2,2018,"ATTILETHU  MEDICALS, KULANADA",0,1,0,0
A5059,2,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A5088,2,2018,"DURGA MEDICALS, BUDHANOOR.NR FED BANK",0,1,0,0
A5098,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A5061,2,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A5069,2,2018,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A5090,2,2018,"NEETHI MEDICAL STORES, MANNAR",0,1,0,0
A5093,2,2018,"NEETHI MEDICALS. PALLIPPADI, KARAKKAD",0,1,0,0
A5071,2,2018,"PENCOS MEDICALS, CHENGANOOR",0,1,0,0
A5092,2,2018,"MANNAR MEDICALS, MANNAR",0,1,0,0
A5056,2,2018,"KARUNYAM MEDICALS, CHENGANNUR",0,1,0,0
A5058,2,2018,"MANGALASSERIL DRUG HOUSE, KULANADA",0,1,0,0
A5077,2,2018,"NEETHI MEDICALS, NEAR COLLEGE JN ",0,1,0,0
A5062,2,2018,"VAZHAPLAVIL MEDICALS, PANDALAM",0,1,0,0
A5086,2,2018,"HOLY CROSS HOSPITAL, ADOOR",0,0,1,0
A5089,2,2018,"KARUNYA MEDICALS, CHENGANOOR",0,1,0,0
A5072,2,2018,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A5094,2,2018,"S.N.MEDICALS, KADAPRA",0,0,1,0
A5085,2,2018,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A5096,2,2018,"JAI MEDICALS, THIRUVALLA",0,1,0,0
A5073,2,2018,"APPOLO MEDICALS, ADOOR",0,1,0,0
A5084,2,2018,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,1,0,0
A5095,2,2018,"DINA MEDICALS, MAMOOD",0,1,0,0
A5083,2,2018,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,1,0,0
A5075,2,2018,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A5066,2,2018,"ALPHA MEDICALS, CHENGANNUR",0,1,0,0
A5063,2,2018,"S.D MEDICALS, CHENGANNUR",0,0,1,0
A5097,2,2018,"M.N.MEDICALS, CHOONAD",0,1,0,0
A5074,2,2018,"BHARATH MEDICALS, CHENGANNUR",0,1,0,0
A5076,2,2018,"K.R.MEDICALS, KALLISSERY",0,1,0,0
A5079,2,2018,"JANASHRAYA MEDICALS, NEERATTUPURAM",0,1,0,0
A5100,2,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A5103,2,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A5105,2,2018,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A5102,2,2018,"MARANGAT MEDICALS, KAVUMBHAGOM",0,1,0,0
A5104,2,2018,"KIZHAKINATH MEDICALS, PAIPPAD",0,1,0,0
A5106,2,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A5101,2,2018,"DEEPA MEDICALS, CHENNITHALA",0,1,0,0
A5107,2,2018,"TRAVANCORE MEDICALS, PULLAD",0,1,0,0
A5099,2,2018,"KARUNYAM MEDICALS, CHENGANNUR",0,1,0,0
A5110,2,2018,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",1,0,0,0
A5123,2,2018,"MATTAPARAMPIL MEDICALS, CHANGANASSERY",0,1,0,0
A5121,2,2018,"REMEDY MEDICALS, CHANGANACHERRY",0,1,0,0
A5117,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A5120,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A5119,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A5114,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A5109,2,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A5113,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A5115,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A5111,2,2018,"NEETHI MEDICALS, NEAR MUNICIPAL JN",0,1,0,0
A5116,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A5126,2,2018,"NEETHI MEDICALS, KUNNUMPURAM",0,1,0,0
A5108,2,2018,"JANAMITHRA MEDICALS, PAIPAD",0,1,0,0
A5127,2,2018,"NEETHI MEDICALS, KUNNUMPURAM",0,1,0,0
A5122,2,2018,"KANNAMPALLIL MEDICALS, THENGANA",0,1,0,0
A5125,2,2018,"JESWIN MEDICALS, THENGANA",0,1,0,0
A5118,2,2018,"ST.RITHA'S HOSPITAL, CHERTHALA, THANKI KAVALA",0,1,0,0
A5128,2,2018,"THOMSON MEDICALS, THENGANA",0,1,0,0
A5124,2,2018,"ASWAS MEDICALS, KURISHUMMOODU",0,1,0,0
A5112,2,2018,"KALLATHUCHIRAYIL MEDICALS, THIRUVALLA",0,1,0,0
A5129,2,2018,"BHAGAVATH MEDICALS, THIRUVALLA",0,1,0,0
A5168,2,2018,"PULOOR DRUG HOUSE, KOZHENCHERRY",0,1,0,0
A5133,2,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A5169,2,2018,"SIMON GEORGE & SONS, PATHANAMTHITTA",1,0,0,0
A5163,2,2018,"PHILIPS MEDICALS, NELLAD",0,1,0,0
A5140,2,2018,"POYANIL HOSPITAL, KOZHENCHERRY",0,1,0,0
A5146,2,2018,"FELLOWSHIP MISSION HOSPITAL, KUMBANAD",0,1,0,0
A5134,2,2018,"MGM MUTHOOT MEDICAL CENTER PRIVATE LTD., PATHENAMTHITTA",0,1,0,0
A5130,2,2018,"NEETHY MEDICAL STORE, PULLAD",0,1,0,0
A5137,2,2018,"THACHILEATHU MEDICALS, NEAR GOVT HOSPITAL",0,1,0,0
A5132,2,2018,"NEETHI MEDICALS, THEKKEMALA",0,1,0,0
A5136,2,2018,"NEETHI MEDICALS, KANGAZHA",0,1,0,0
A5150,2,2018,"VETTATHARA MEDICALS, KOZHENCHERRY",0,1,0,0
A5156,2,2018,"MADATHIL MEDICALS, KOZHANCHERY",0,1,0,0
A5135,2,2018,"HAFZA MEDICALS, PATHANAMTHITTA",0,1,0,0
A5138,2,2018,"ST.MARY'S HOSPITAL, ERAVIPEROOR",0,1,0,0
A5162,2,2018,"NEETHI MEDICAL STORE, KUMBANADU",0,1,0,0
A5171,2,2018,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A5141,2,2018,"KUMBANAD MEDICALS, KUMBANAD",0,1,0,0
A5167,2,2018,"FRIENDS MEDICALS, PATHANAMTHITTA",0,1,0,0
A5159,2,2018,"SOUTHERN MEDICALS, KOZHENCHERY",0,1,0,0
A5158,2,2018,"ST.GEORGE MEDICALS, KOZHENCHERY",0,1,0,0
A5139,2,2018,"PRATHIBHA MEDICALS, VECHOOCHIRA",0,1,0,0
A5160,2,2018,"ABIN MEDICALS, ST.MARY'S ROAD",0,1,0,0
A5170,2,2018,"THOMSON MEDICALS, TIRUVALLA",0,1,0,0
A5155,2,2018,"MODERN DRUG HOUSE, PATHANAMTHITTA",0,1,0,0
A5151,2,2018,"TRAVANCORE MEDICALS, PATHANAMTHITTA",0,1,0,0
A5166,2,2018,"KOODATHUMANNIL MEDICALS, KOZHENCHERRY",0,1,0,0
A5165,2,2018,"MADAPPALLIL MEDICALS, OPPOSITE GOVT.HOSPITAL",0,1,0,0
A5164,2,2018,"MUTTUMON MEDICALS, KUMBANAD",0,1,0,0
A5142,2,2018,"ST.LUKE HOSPITAL, PATHANAMTHITTA",0,1,0,0
A5145,2,2018,"KURUNGATTU MEDICALS, PATHANAMTHITTA",0,1,0,0
A5148,2,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A5161,2,2018,"PREETHI MEDICALS, ELENTHOOR",0,1,0,0
A5144,2,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A5153,2,2018,"MAMMARAPALLIL MEDICALS, PULLAD ",0,1,0,0
A5157,2,2018,"MANNAR MEDICALS, PATHANAMTHITTA",0,1,0,0
A5147,2,2018,"CENTRAL MEDICALS, THADIYOOR",0,1,0,0
A5154,2,2018,"JACOBS MEDICALS, KUMBANAD",0,1,0,0
A5131,2,2018,"KANJIRAMON MEDICALS, KOZHENCHERRY",0,1,0,0
A5149,2,2018,"T & T MEDICALS, KOZHENCHERRY",0,1,0,0
A5143,2,2018,"SONIA MEDICALS, PATHANAMTHITTA",0,1,0,0
A5152,2,2018,"JANASHRAYA MEDICALS, NEERATTUPURAM",0,1,0,0
A5179,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A5181,2,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A5177,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A5180,2,2018,"BELIEVERS CHURCH, MEDICAL COLLEGE HOSPITAL",0,1,0,0
A5174,2,2018,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A5175,2,2018,"MOOTHEDATHU MEDICALS, ERAVIPEROOR",0,1,0,0
A5172,2,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,1,0,0
A5173,2,2018,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A5176,2,2018,"BETHEL MEDICALS, THADIYOOR",0,1,0,0
A5178,2,2018,"S.D MEDICALS, CHENGANNUR",0,0,1,0
A5182,2,2018,"ASWAS COMMUNITY PHARMACY, ADOOR",0,1,0,0
A5183,2,2018,"MANAK HOSPITAL, NEDUMPURAM",0,1,0,0
A5197,2,2018,"THOMSON MEDICALS, TIRUVALLA",1,0,0,0
A5196,2,2018,"JANAMITHRA MEDICALS, PAIPAD",1,0,0,0
A5187,2,2018,"ST.GREGORIOUS HOSPITAL, PARUMALA",0,1,0,0
A5192,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A5191,2,2018,"S.N.MEDICALS, KADAPRA",0,1,0,0
A5186,2,2018,"KOTTARATHIL MEDICALS, RANNY",0,1,0,0
A5190,2,2018,"MUTHOOT MEDICAL CENTRE, KOZHENCHERRY",0,1,0,0
A5185,2,2018,"KURIAN'S MEDICALS, RANNY",0,1,0,0
A5199,2,2018,"SOUTHERN DRUG HOUSE, THIRUVALLA",0,1,0,0
A5200,2,2018,"DR.ABHIJITH   ANAND   M  D, SREE.  AANJANEYA",0,1,0,0
A5184,2,2018,"PUTHANPARAMBIL MEDICALS, PURAMATTOM",0,1,0,0
A5188,2,2018,"M.G MEDICALS, MANNAR",0,1,0,0
A5195,2,2018,"DINA MEDICALS, MAMOOD",0,1,0,0
A5193,2,2018,"DR.CHACKO (BETSETHA(H), VALLAMKULAM",0,1,0,0
A5198,2,2018,"NITHIN MEDICALS, THIRUVALLA",0,1,0,0
A5189,2,2018,"JOSE & SONS MEDICALS, THIRUVALLA",0,1,0,0
A5194,2,2018,"PUSHPAGIRI MEDICAL SOCIETY, PUSHPAGIRI MEDICAL COLLEGE",0,0,1,0
A5208,2,2018,"VAZHAPLAVIL MEDICALS, PANDALAM",1,0,0,0
A5236,2,2018,"KADAVIL MEDICALS, MANNAR",0,1,0,0
A5226,2,2018,"PULIMOOTTIL MEDICALS, CHENGANOOR",0,1,0,0
A5221,2,2018,"S.D MEDICALS, CHENGANNUR",0,1,0,0
A5214,2,2018,"MEDICAL TRUST HOSPITAL, KULANADA",0,1,0,0
A5206,2,2018,"THE UNIVERSAL MEDICAL STORES, CHENGANOOR",0,1,0,0
A5202,2,2018,"C.M HOSPITAL, PANDALAM",0,1,0,0
A5227,2,2018,"NEETHI MEDICALS. PALLIPPADI, KARAKKAD",0,1,0,0
A5230,2,2018,"MARIA HOSPITAL, ADOOR",0,1,0,0
A5205,2,2018,"MANGALASSERIL DRUG HOUSE, KULANADA",0,1,0,0
A5211,2,2018,"NEETHI MEDICALS, M.M JN  PANDALAM",0,1,0,0
A5233,2,2018,"DURGA MEDICALS, BUDHANOOR.NR FED BANK",0,1,0,0
A5238,2,2018,"DR.HELEENA PETER, RIHAS SKINCARE CLINIC,ADOOR",0,1,0,0
A5217,2,2018,"PUTHENPEEDIKAYIL MEDICALS, VENNIKULAM",0,1,0,0
A5207,2,2018,"PUNNON LIFECARE MEDICALS, COURT ROAD,CHENGANOOR",0,1,0,0
A5229,2,2018,"ASWAS COMMUNITY PHARMACY, ADOOR",0,1,0,0
A5201,2,2018,"USHA HOSPITAL, CHENGANNOOR",0,1,0,0
A5209,2,2018,"HOLY CROSS HOSPITAL, ADOOR",0,1,0,0
A5240,2,2018,"NEETHI MEDICAL STORES, MANNAR",0,1,0,0
A5204,2,2018,"KARUNYA MEDICALS, ADOOR",0,1,0,0
A5235,2,2018,"ORANGE MEDICALS, KADAPRA",0,1,0,0
A5239,2,2018,"AISWARYA MEDICALS, KUTOOR",0,1,0,0
A5225,2,2018,"RELIEF MEDICALS & SURGICALS, CHENGANOOR",0,1,0,0
A5222,2,2018,"DELIGHT'S MEDICALS, CHENGANNUR",0,1,0,0
A5232,2,2018,"AMIL MEDICALS, THIRUVALLA",0,1,0,0
A5237,2,2018,"MANNAR MEDICALS, MANNAR",0,1,0,0
A5212,2,2018,"NEETHI MEDICAL STORE, CENTRAL ADOOR",0,1,0,0
A5218,2,2018,"SOORAJ MEDICALS, PLANKAMON",0,1,0,0
A5234,2,2018,"THUSHARA MEDICALS, PANDALAM",0,1,0,0
A5223,2,2018,"KARUNYA MEDICALS, CHENGANOOR",0,1,0,0
A5215,2,2018,"PALLIPARAMPIL MEDICALS, VENNIKULAM",0,1,0,0
A5213,2,2018,"LEKSHMI MEDICALS, KUTOOR",0,1,0,0
A5216,2,2018,"PADAPARAMBIL MEDICALS, PURAMATTOM",0,1,0,0
A5231,2,2018,"WELL CURE MEDICALS, MULAKKUZHA.CGNR",0,1,0,0
A5210,2,2018,"PATTOOR MEDICALS, PANDALAM",0,1,0,0
A5203,2,2018,"BHARATH MEDICALS, CHENGANNUR",0,1,0,0
A5224,2,2018,"TRINITY MEDICALS, KUTOOR",0,1,0,0
A5228,2,2018,"ATHIRA MEDICALS, PALLIPADI, KARAKKAD",0,1,0,0
A5219,2,2018,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A5220,2,2018,"UDAYA MEDICALS, PANDALAM",0,1,0,0
A5250,2,2018,"ANJALI MEDICALS, THIRUVALLA",0,1,0,0
A5245,2,2018,"LOURDU MATHA HOSPITAL, PACHA",0,1,0,0
A5254,2,2018,"TIRUVALLA MEDICAL MISSION, THIRUVALLA",0,1,0,0
A5244,2,2018,"MANAK HOSPITAL, NEDUMPURAM",0,1,0,0
A5251,2,2018,"MARANGAT MEDICALS, KAVUMBHAGOM",0,1,0,0
